StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q158_1,Q159_1,Q184_1,Q12_1,Q4_1,Q8_1,Q214_1,Q215_1,Q216_1,Q217_1,Q218_1,Q219_1,Q220_1,Q233_1,Q234_1,Q235_1,Q236_1,Q237_1,Q238_1,Q239_1,Q242_1,Q243_1,Q244_1,Q245_1,Q246_1,Q247_1,Q248_1,Q251_1,Q252_1,Q253_1,Q254_1,Q255_1,Q256_1,Q257_1,Q260_1,Q261_1,Q262_1,Q263_1,Q264_1,Q265_1,Q266_1,Q269_1,Q270_1,Q271_1,Q272_1,Q273_1,Q274_1,Q275_1,Q278_1,Q279_1,Q280_1,Q281_1,Q282_1,Q283_1,Q284_1,Q287_1,Q288_1,Q289_1,Q290_1,Q291_1,Q292_1,Q293_1,Q296_1,Q297_1,Q298_1,Q299_1,Q300_1,Q301_1,Q302_1,Q305_1,Q306_1,Q307_1,Q308_1,Q309_1,Q310_1,Q311_1,Q314_1,Q315_1,Q316_1,Q317_1,Q318_1,Q319_1,Q320_1,Q202_1,Q203_1,Q204_1,Q205_1,Q206_1,Q207,Q208,Q209,Q209,Q210,Q210 - Topics
2018-06-14 14:38:23,2018-06-14 14:50:58,IP Address,205.204.46.141,100,755,True,2018-06-14 14:50:58,R_2wBumRpUCZRlofZ,,,,,40.290298461914,-111.72360229492,anonymous,EN,1,2,3,2,3,3,4,,,,,,,,3,4,3,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,4,2,"The music samples either did not come together on a global scale very well or the music sounded too familiar. If this was a real musician I would say this person did not have enough focus across lyrics, beats, and instruments to be creative or this person borrowed too many elements from other pieces of music.",No,No,Absolutely,Impressive bit of work!,
2018-06-14 13:33:34,2018-06-14 15:14:23,IP Address,172.58.30.151,100,6048,True,2018-06-14 15:14:23,R_yVD8xIwTmbKewo1,,,,,34.052200317383,-118.24369812012,anonymous,EN,2,1,3,2,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,2,2,4,2,3,It's a little too easy to see the building blocks of the music for what they are. i vi v iv with some mild variation under nonsensical lyrics is exactly what I expected before getting any details on Pop*.,Yes,No,Never,"Computers will never achieve autonomous creativity because it's all still ever-increasingly complex iterations of random selection of variables. Still, that can be useful.",
2018-06-14 14:37:55,2018-06-14 15:39:25,IP Address,128.187.66.8,100,3690,True,2018-06-14 15:39:25,R_1fkn1yzrdcwR31f,,,,,40.356292724609,-111.73249816895,anonymous,EN,,,,,,,,5,4,5,4,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,5,3,3,4,1,,,,,,,,,,,,,,,4,4,3,3,4,,Yes,Yes,Absolutely,,
2018-06-14 15:34:50,2018-06-14 15:40:07,IP Address,128.187.66.8,100,316,True,2018-06-14 15:40:08,R_3dY6tXCDTMwNLaO,,,,,40.356292724609,-111.73249816895,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,5,2,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,5,2,4,4,5,,,,,,,,5,5,3,3,4,"The songs were reminiscent of tunes I've heard before, but they also brought something new to the table. ",Yes,No,Absolutely,,
2018-06-14 15:39:24,2018-06-14 15:44:47,IP Address,65.129.117.213,100,322,True,2018-06-14 15:44:48,R_33wLSZu9Jxhjpsw,,,,,43.612106323242,-116.39149475098,social,EN,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,4,4,3,3,1,1,1,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,3,3,Its hard to judge how creative pop* is based off only two songs.,No,No,Absolutely,"While i like the musical composition for the moat part, pop* needs to work on his lyric composition. Most of it didnt make much sense.",
2018-06-14 15:40:16,2018-06-14 15:45:43,IP Address,70.103.192.194,100,326,True,2018-06-14 15:45:43,R_1op5GEL0EmKyPDL,,,,,40.290298461914,-111.72360229492,anonymous,EN,1,1,2,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,3,4,1,2,5,2,4,,Yes,No,Not sure,,
2018-06-14 15:48:27,2018-06-14 15:58:05,IP Address,68.104.224.212,100,577,True,2018-06-14 15:58:05,R_1FxMzNtfxK0uLeA,,,,,33.346206665039,-111.81529998779,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,4,4,3,3,,,,,,,,2,2,3,4,5,2,2,,,,,,,,,,,,,,,2,4,3,2,3,"For a computer it does surprisingly well, but a little human touch would go a long way to spruce up the songs to be marketable ",Yes,No,Absolutely,"Even in its current form, i could see this being a valuable tool to get ideas for composition, but like many jam sessions, it needs work before it's radio or show worthy.",
2018-06-14 16:13:52,2018-06-14 16:22:52,IP Address,128.187.66.8,100,539,True,2018-06-14 16:22:52,R_ypDIAGNQVN29AVb,,,,,40.356292724609,-111.73249816895,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,4,2,4,4,3,3,4,3,2,3,4,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,3,4,,Yes,Yes,Never,"I say ""never"" because I don't see it being possible for computers to create anything without first being fed some sort of data, examples etc. Like is done with Pop*. I think computers will always have to base their products off of something that was first created by a human and then fed to it by a human. ",
2018-06-14 16:27:43,2018-06-14 16:35:38,IP Address,128.187.83.252,100,475,True,2018-06-14 16:35:39,R_YXitzg8YjGb590R,,,,,40.356292724609,-111.73249816895,anonymous,EN,,,,,,,,3,3,4,3,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,3,3,3,3,,,,,,,,2,3,1,3,3,,No,Yes,Not sure,,
2018-06-14 17:10:15,2018-06-14 17:15:52,IP Address,220.245.92.18,100,337,True,2018-06-14 17:15:53,R_3IWrQfR1sXVU8sg,,,,,-33.87939453125,151.21929931641,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,2,2,4,3,,,,,,,,,,,,,,,3,3,3,4,3,2,4,,,,,,,,,,,,,,,,,,,,,,4,3,3,2,4,,No,Yes,Absolutely,See you in Salamanca!,
2018-06-14 17:13:25,2018-06-14 17:20:55,IP Address,128.187.83.36,100,450,True,2018-06-14 17:20:56,R_tL5921wjfsgfGLf,,,,,40.356292724609,-111.73249816895,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,3,1,2,3,2,"I think the music composition is good, and somewhat creative, but I couldn't help but think that the ""sound"" it produced seemed somewhat generic. I think the lyrics were novel, but not well put together or interesting.",Yes,Yes,Absolutely,,
2018-06-14 17:18:37,2018-06-14 17:26:03,IP Address,166.70.67.15,100,446,True,2018-06-14 17:26:03,R_2CDiNs0Tkp8E0th,,,,,41.071304321289,-111.98739624023,anonymous,EN,,,,,,,,1,3,1,3,3,5,3,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,The lyrics meant nothing to me. They aren't even proper English.,No,No,Not sure,,
2018-06-14 17:14:43,2018-06-14 17:27:11,IP Address,134.173.42.55,100,747,True,2018-06-14 17:27:11,R_2UYg4yanbQ37Eq2,,,,,34.122299194336,-117.71429443359,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,4,4,,,,,,,,1,1,1,1,2,4,2,,,,,,,,,,,,,,,2,2,3,3,4,,Yes,Yes,Absolutely,"The lyric sentences are less grammatical than typical songs. The music doesn't seem to have a typical structure such as AABA or exhibit cadences. The chord progressions only slightly make sense and are monotonous, not exhibiting much excitement or support of the theme of the lyrics, although they are sad from a musical point of view.",
2018-06-14 18:04:33,2018-06-14 18:08:07,IP Address,24.130.67.19,100,214,True,2018-06-14 18:08:07,R_2yqPzyNWDENHJfq,,,,,37.353698730469,-122.03070068359,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,2,4,4,,,,,,,,4,3,3,3,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,3,3,,Yes,Yes,Absolutely,,
2018-06-14 18:21:41,2018-06-14 18:29:03,IP Address,174.52.143.116,100,442,True,2018-06-14 18:29:04,R_zU9fakXdXi6IQeJ,,,,,40.314300537109,-111.71160125732,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,1,4,2,2,2,3,1,2,2,4,1,1,4,1,5,,Yes,Yes,Not sure,,
2018-06-14 18:54:09,2018-06-14 19:06:44,IP Address,128.114.59.187,100,754,True,2018-06-14 19:06:44,R_wMgQ2mhFtbbYHDj,,,,,36.989898681641,-122.06030273438,anonymous,EN,,,,,,,,,,,,,,,2,2,4,3,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,4,1,3,"The lyrics of each song combine words in interesting ways, and are related to the overall theme (depression in both of my examples). However, the choice and ordering of words comes across as mostly random. There does not appear to be much in the way of intentionality behind the ordering of words in the lyrics. Hence, for lyrics, there is creativity, but it is of a random sort.

The musical composition is better, in that it does a good job of hitting the main theme (both songs conveyed depression). But, the musical composition was straightforward, and not very surprising. Novelty was low. So, musical composition is more effective, but also less creative.",No,Yes,Absolutely,"I very much appreciate how difficult it is to have computer voices singing along with a computer created tune. But, the goal of your assessment was to evaluate the totality of the output, and hence my ratings were generally low, reflecting my thoughts on the pieces. Just wanted to let you know that I really appreciate the effort involved in getting to this point!",
2018-06-14 19:33:04,2018-06-14 19:38:38,IP Address,76.27.83.227,100,333,True,2018-06-14 19:38:39,R_8GutaOgtAa4fMDD,,,,,40.111801147461,-111.48590087891,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,2,1,2,3,3,2,4,,,,,,,,2,2,1,2,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,4,1,The creativity is not yet producing something beautiful,Yes,No,Never,,
2018-06-14 19:30:24,2018-06-14 19:41:17,IP Address,72.34.127.113,100,653,True,2018-06-14 19:41:18,R_3DegFYWu9tBU0PZ,,,,,33.97770690918,-118.43510437012,social,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,3,3,3,4,4,2,3,3,4,2,3,,,,,,,,3,2,2,3,2,"The style of music was similar and did not feel original. It almost felt as though all the songs were the same. ",No,No,Not sure,,
2018-06-14 20:02:06,2018-06-14 20:07:17,IP Address,170.72.46.91,100,310,True,2018-06-14 20:07:17,R_1mJWFCNxRaGpkda,,,,,40.514099121094,-112.03299713135,anonymous,EN,,,,,,,,3,3,3,3,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,It seemed like some of the chord progressions were pretty randomized.,Yes,No,Not sure,,
2018-06-14 20:46:42,2018-06-14 20:56:03,IP Address,99.102.4.98,100,560,True,2018-06-14 20:56:03,R_25ucoG5mqvwgn6G,,,,,39.983093261719,-86.28759765625,social,EN,1,1,1,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,5,3,,,,,,,,3,1,4,1,2,,Yes,No,Not sure,,
2018-06-15 00:17:13,2018-06-15 00:48:03,IP Address,67.186.209.107,100,1850,True,2018-06-15 00:48:04,R_2YmowEbZjksFAvX,,,,,40.339294433594,-111.57089996338,social,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,2,4,2,2,2,2,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,2,4,,No,No,Not sure,,
2018-06-15 04:37:29,2018-06-15 04:50:31,IP Address,193.95.196.88,100,782,True,2018-06-15 04:50:31,R_2ZOEWyioFTlOWtJ,,,,,46.05110168457,14.505096435547,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,3,3,4,4,5,3,5,"I believe Pop has all the necessary knowledge, but that good music is sometimes irregular in a way. ",No,No,Absolutely,,
2018-06-15 05:22:08,2018-06-15 05:26:28,IP Address,62.251.81.235,100,260,True,2018-06-15 05:26:28,R_1IW9D1Rida72TSJ,,,,,52.362396240234,4.9819030761719,anonymous,EN,,,,,,,,1,3,2,4,3,1,4,,,,,,,,,,,,,,,1,2,2,3,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,3,,Yes,No,Absolutely,,
2018-06-15 06:08:55,2018-06-15 06:15:57,IP Address,109.147.158.13,100,422,True,2018-06-15 06:15:58,R_bE2Ra4ngAwJq3dL,,,,,55.949996948242,-3.1999969482422,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,2,2,,,,,,,,1,1,2,2,2,2,2,,,,,,,,,,,,,,,1,1,2,1,1,"Hard truth: These songs would represent those that never see full production unfortunately, unintelligible lyrics and uninteresting chord progressions.",Yes,Yes,Absolutely,"Keep working on this!  It’s probably got a very impressive backend infrastructure, but it’s not translating into viable songwriting yet.  I applaud you for your effort to further this cause!",
2018-06-15 06:37:13,2018-06-15 06:52:17,IP Address,107.188.129.106,100,904,True,2018-06-15 06:52:18,R_3gSo8OWvYZQNkqE,,,,,40.21809387207,-111.61329650879,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,3,3,3,4,,,,,,,,3,3,3,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,1,"Its just hard to explain because people pretty much do the same thing pop* is doing at a more advanved level of copying what others have already done. But the difference I think is that people still ""feel"" the music every time, and thus have a sense for what can he novel and new from a background of whats already been done. I believe there is such a thing as creative intelligence so there is some sort logic or continuum of right/wrong when making creative choices. I think this is heavily based in people being complex emotional and spiritual beings with histories, feelings, hopes, and dreams. I think it'll be hard to really replicate true creativity because for me music is a way for real souls to communicate life experiences. But very interesting project indeed!",Yes,Yes,Not sure,,
2018-06-15 09:31:31,2018-06-15 09:42:09,IP Address,75.169.75.42,100,638,True,2018-06-15 09:42:09,R_TsW2NVEhfq6BpjH,,,,,40.658294677734,-111.92310333252,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,3,3,4,4,2,4,3,,,,,,,,4,3,5,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,3,4,,No,Yes,Not sure,,
2018-06-15 10:50:03,2018-06-15 11:04:43,IP Address,173.165.140.230,100,880,True,2018-06-15 11:07:31,R_3KPavUhntDv014k,,,,,40.760803222656,-111.89109802246,social,EN,4,4,5,5,3,4,3,,,,,,,,3,4,3,4,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,3,5,,No,Yes,Absolutely,,
2018-06-15 11:28:12,2018-06-15 11:36:42,IP Address,24.5.92.8,100,509,True,2018-06-15 11:36:42,R_emQvlQlwio7zgCl,,,,,37.35009765625,-121.98539733887,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,5,4,2,5,4,,,,,,,,,,,,,,,3,4,3,3,4,2,2,5,4,4,2,4,,No,Yes,Not sure,,
2018-06-15 12:07:24,2018-06-15 12:12:41,IP Address,66.219.195.98,100,316,True,2018-06-15 12:12:41,R_yW11b6jJRv1fwml,,,,,40.339294433594,-111.57089996338,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,4,2,,,,,,,,,,,,,,,3,2,4,1,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,"Both of the songs I listened to sounded almost exactly the same as each other, and each song had little variation in and of itself.  ",Yes,No,Absolutely,"If this program were given more rules that make good songs, it would be more successful.  For example, it should use common chord progressions, common song structure, common notes on the scale, etc.  I also don't really consider 30-40 second clips to be songs.  The lyrics need to have structure and rhythm too.",
2018-06-15 12:17:13,2018-06-15 12:21:31,IP Address,128.187.83.255,100,258,True,2018-06-15 12:21:32,R_3NIEY3uenGq62pk,,,,,40.356292724609,-111.73249816895,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,4,4,5,,,,,,,,,,,,,,,4,3,5,4,5,3,4,,,,,,,,,,,,,,,5,3,3,3,4,,Yes,Yes,Absolutely,,
2018-06-15 12:30:43,2018-06-15 12:40:29,IP Address,166.70.225.234,100,586,True,2018-06-15 12:40:29,R_3DhmNdomUlmf6fw,,,,,40.290298461914,-111.72360229492,social,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,3,4,5,3,,,,,,,,,,,,,,,3,3,4,4,4,5,3,4,3,4,4,5,I know you and have heard you sing and you have a better way of putting the words together,No,Yes,Not sure,,
2018-06-15 12:27:37,2018-06-15 12:40:44,IP Address,174.207.11.213,100,786,True,2018-06-15 12:40:44,R_3oyFbZ5cFpdX6J4,,,,,30.532104492188,-97.72859954834,anonymous,EN,1,1,2,2,2,5,1,,,,,,,,2,1,2,2,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,2,4,"This feels like a computer system trying to piece things together without prejudice or bias. Not like a song writer following his/her heart. ",Yes,Yes,Never,"The lyrics didn't really make sense or connect ideas together. The music didn't flow. The instruments in the background were the only things presenting a consistent musical feeling. I'm not sure what the intent of this project was, but there still seems to be Some work around getting the tempo and rhythm to match the lyrics and feeling of the song. ",
2018-06-15 12:42:03,2018-06-15 14:05:49,IP Address,66.133.113.102,100,5026,True,2018-06-15 14:05:50,R_3rVuMtJ9TmWbYoe,,,,,40.658294677734,-111.92310333252,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,4,3,5,4,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,5,5,3,5,4,,,,,,,,,,,,,,,4,4,5,3,5,"The music made sense, some of the lyrics where weird almost sounded to randomly generated.",No,No,Absolutely,SkyNet,
2018-06-15 14:30:04,2018-06-15 14:40:02,IP Address,128.187.81.130,100,597,True,2018-06-15 14:40:02,R_2dlGY9fJcbaHB0m,,,,,40.356292724609,-111.73249816895,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,3,4,4,,,,,,,,,,,,,,,3,2,3,3,3,4,2,,,,,,,,3,3,2,2,3,It's hard to evaluate given very limited information on how the intention is formed from the themes of the tweets.,Yes,Yes,Not sure,,
2018-06-15 13:42:10,2018-06-15 16:16:10,IP Address,205.118.69.211,100,9239,True,2018-06-15 16:16:11,R_3edZW2UVqSRpSn9,,,,,40.290298461914,-111.72360229492,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,3,4,,,,,,,,,,,,,,,2,2,3,3,2,3,3,,,,,,,,3,3,3,3,3,,No,No,Never,,
2018-06-15 18:50:05,2018-06-15 19:01:31,IP Address,67.171.211.65,100,686,True,2018-06-15 19:01:32,R_2b0PJULfmpwG2dy,,,,,44.10270690918,-123.13410186768,anonymous,EN,3,2,2,2,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,2,2,4,2,2,1,4,2,3,"I find that I enjoy (or at least relate to) the song much better after the second or third time of listening.  The first time I find it very difficult to relate to.  So I suppose it is creative, if that is how one ""might"" define creativity.",Yes,Yes,Not sure,"hmm..  if you want to stir up the creative juices this may be a start.  definitely thinking out of the box.  I have no idea where you would go from there. ",
2018-06-15 19:01:41,2018-06-15 19:16:19,IP Address,67.171.211.65,100,877,True,2018-06-15 19:16:20,R_yWIJk15gp2HryFj,,,,,44.10270690918,-123.13410186768,anonymous,EN,,,,,,,,4,4,3,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,4,,Yes,Yes,Not sure,,
2018-06-15 20:45:09,2018-06-15 20:50:26,IP Address,166.70.213.172,100,317,True,2018-06-15 20:50:27,R_3kiIRAbti8WRi2R,,,,,40.290298461914,-111.72360229492,anonymous,EN,2,1,3,2,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,3,4,5,,,,,,,,3,1,2,3,4,Pop* uses ideas not usually represented in songs because of difference of interpretation.,Yes,No,Not sure,,
2018-06-15 20:36:51,2018-06-15 20:50:55,IP Address,67.163.79.143,100,843,True,2018-06-15 20:50:56,R_3pqVSULKhjhjCNP,,,,,40.314300537109,-111.71160125732,anonymous,EN,,,,,,,,,,,,,,,3,1,3,2,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,3,"It seems like Pop* does not have good knowledge of music since it appears to not learn from each of it's attempted compositions; but, other than that, it does follow a reasonable approach to generating a new pop song. I don't think that this approach would ever lead to something dramatically new, but I think it is a form of small c creativity.",No,Yes,Absolutely,,
2018-06-16 06:29:05,2018-06-16 06:36:18,IP Address,71.190.234.163,100,433,True,2018-06-16 06:36:18,R_sTmDT0VjwY7mEVP,,,,,41.187896728516,-73.831497192383,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,4,2,,,,,,,,,,,,,,,3,1,2,1,2,,No,No,Not sure,,
2018-06-16 15:39:03,2018-06-16 15:46:16,IP Address,107.188.152.73,100,433,True,2018-06-16 15:46:17,R_3FPupLb9jA3z8dS,,,,,40.21809387207,-111.61329650879,anonymous,EN,,,,,,,,4,4,3,4,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,4,1,3,2,2,3,3,"I would make the comparison between Pop*'s music and ""modern abstract art.""  In other words, it does not make a connection in my head, and is a little bit confusing.",Yes,No,Absolutely,"I suppose that the voice/autotune could be a bit better, but perhaps it was designed that way.",
2018-06-16 18:26:21,2018-06-16 18:33:31,IP Address,128.187.116.5,100,430,True,2018-06-16 18:33:32,R_1C7GgNrVOgDZUkx,,,,,40.356292724609,-111.73249816895,anonymous,EN,,,,,,,,,,,,,,,3,2,2,4,5,1,3,,,,,,,,,,,,,,,2,2,2,3,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,4,2,"If a person composed that music I wouldn't say he or she was very creative because the music was so uninteresting. ",Yes,Yes,Absolutely,,
2018-06-16 22:45:17,2018-06-16 22:53:42,IP Address,66.219.234.42,100,505,True,2018-06-16 22:53:43,R_1E0rZxiT4zkD6u9,,,,,40.21809387207,-111.61329650879,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,3,2,4,4,,,,,,,,,,,,,,,4,2,5,3,2,4,2,,,,,,,,2,2,3,2,4,,No,No,Not sure,,
2018-06-17 05:20:36,2018-06-17 05:39:34,IP Address,202.159.183.204,100,1137,True,2018-06-17 05:39:34,R_3KGSVh5eRHJSUZx,,,,,-33.834396362305,151.22680664062,anonymous,EN,1,1,1,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,3,2,3,3,,,,,,,,,,,,,,,3,1,3,2,2,"The system itself is rather impressive, however much of the output appears to miss the mark, with perhaps the exception of the structural understanding. Unfortunately the lyrics and the melodies feel as if they are working against each other which undermines the overall composition. The harmonies had some strong moments in the compositions I listened to however there where also other cases which where strange choices given the melody. Given all this I feel that pop* currently sounds rather awkward but with further refinement has significant potential.",Yes,Yes,Not sure,Keep up the great work!,
2018-06-17 11:53:15,2018-06-17 12:02:35,IP Address,94.225.26.52,100,559,True,2018-06-17 12:02:36,R_12c2pIuvY5MMcys,,,,,50.846603393555,4.3527984619141,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,4,5,3,4,3,2,4,,,,,,,,,,,,,,,3,4,2,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,1,4,it combines old habits to answer new tweets,Yes,No,Absolutely,He/she wants to be too nice.,
2018-06-17 14:26:33,2018-06-17 14:34:26,IP Address,71.198.241.225,100,473,True,2018-06-17 14:34:27,R_XS9bjlTCF3BKolH,,,,,37.008193969727,-121.87770080566,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,3,1,3,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,2,1,2,3,2,,No,No,Not sure,"The thing I didn't like about the lyrics is they had too many connecting words like ""this"" or ""is"".",
2018-06-17 15:10:14,2018-06-17 15:21:31,IP Address,66.219.236.171,100,677,True,2018-06-17 15:21:32,R_dikaSlYoXxU7Sj7,,,,,40.339294433594,-111.57089996338,anonymous,EN,,,,,,,,3,1,5,4,4,4,4,2,1,1,2,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,3,3,,Yes,No,Absolutely,,
2018-06-17 19:10:00,2018-06-17 19:13:53,IP Address,76.115.149.195,100,232,True,2018-06-17 19:13:53,R_1rHdMLjnCQWYZRw,,,,,44.069000244141,-123.08250427246,social,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,1,4,5,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,3,2,4,4,3,4,4,5,,No,Yes,Absolutely,,
